id,pseudo_group,label,nn_corr,nn_same_label
tr_0000730,616,2,0.9814961,True
tr_0000731,617,0,0.93626404,True
tr_0000732,618,0,0.9789744,True
tr_0000733,619,2,0.9481752,True
tr_0000734,620,0,0.9860216,True
tr_0000735,621,0,0.9449331,True
tr_0000736,622,0,0.99870723,True
tr_0000737,623,0,0.9953025,True
tr_0000738,624,2,0.98896927,True
tr_0000739,625,0,0.98153603,True
tr_0000740,626,0,0.972754,True
tr_0000741,627,0,0.99938345,True
tr_0000742,34636,0,0.990318,True
tr_0000743,628,2,0.9959936,True
tr_0000744,629,0,0.9964741,True
tr_0000745,630,2,0.98249143,True
tr_0000746,631,0,0.8525445,True
tr_0000747,632,0,0.9978426,True
tr_0000748,633,0,0.99522775,True
tr_0000749,634,2,0.99911374,True
tr_0000750,635,0,0.8370966,True
tr_0000751,636,0,0.9987988,True
tr_0000752,34295,0,0.9953957,True
tr_0000753,637,0,0.94915515,True
tr_0000754,638,2,0.99928045,True
tr_0000755,639,0,0.9991123,True
tr_0000756,640,0,0.9468956,True
tr_0000757,641,0,0.9911496,False
tr_0000758,642,0,0.99333704,True
tr_0000759,643,0,0.9931841,True
tr_0000760,644,0,0.7165361,True
tr_0000761,645,0,0.9978405,True
tr_0000762,646,0,0.997022,True
tr_0000763,647,0,0.99935627,True
tr_0000764,648,0,0.97868484,True
tr_0000765,649,2,0.93952084,True
tr_0000766,650,0,0.92705977,True
tr_0000767,4848,2,0.997108,True
tr_0000768,651,0,0.99581015,True
tr_0000769,652,0,0.96508265,True
tr_0000770,653,2,0.9307979,True
tr_0000771,10022,0,0.9981302,True
tr_0000772,654,3,0.95973176,False
tr_0000773,655,0,0.98002875,True
tr_0000774,656,0,0.9973259,True
tr_0000775,657,2,0.90368354,True
tr_0000776,10679,0,0.997624,True
tr_0000777,658,0,0.9931469,True
tr_0000778,659,0,0.9482899,True
tr_0000779,660,0,0.9940634,True
tr_0000780,661,0,0.9413303,True
tr_0000781,662,0,0.99614584,True
tr_0000782,663,2,0.9955892,True
tr_0000783,562,0,0.9999193,True
tr_0000784,664,0,0.9217426,True
tr_0000785,12541,2,0.9989952,True
tr_0000786,665,0,0.99043953,True
tr_0000787,666,0,0.9668676,True
tr_0000788,667,1,0.97614706,True
tr_0000789,668,2,0.98181945,True
tr_0000790,669,2,0.9859958,True
tr_0000791,670,0,0.99655306,True
tr_0000792,671,2,0.99423647,True
tr_0000793,672,2,0.92548466,True
tr_0000794,673,0,0.9529254,True
tr_0000795,674,0,0.9290172,True
tr_0000796,10881,0,0.9974372,True
tr_0000797,675,0,0.9946082,True
tr_0000798,676,0,0.99037623,True
tr_0000799,677,0,0.95720565,True
tr_0000800,14696,0,0.9923446,True
tr_0000801,5829,0,0.9974694,True
tr_0000802,678,0,0.9802796,True
tr_0000803,679,2,0.87356585,True
tr_0000804,20630,0,0.99201614,True
tr_0000805,863,0,0.99222183,True
tr_0000806,680,0,0.960387,True
tr_0000807,681,0,0.96391815,True
tr_0000808,25835,0,0.99508053,True
tr_0000809,31366,2,0.9958413,True
tr_0000810,682,0,0.88290805,True
tr_0000811,683,2,0.99827766,True
tr_0000812,684,0,0.9954346,True
tr_0000813,8727,0,0.9960748,True
tr_0000814,685,0,0.9786882,True
tr_0000815,686,0,0.99915934,True
tr_0000816,687,1,0.99200505,True
tr_0000817,688,0,0.8974606,True
tr_0000818,689,0,0.9902074,True
tr_0000819,690,2,0.98593694,True
tr_0000820,691,2,0.99056864,True
tr_0000821,692,0,0.9372625,True
tr_0000822,693,2,0.98066026,True
tr_0000823,694,2,0.99934345,True
tr_0000824,695,0,0.84490776,True
tr_0000825,5680,0,0.9858295,True
tr_0000826,696,0,0.9820872,True
tr_0000827,697,2,0.849966,True
tr_0000828,698,0,0.9991881,True
tr_0000829,699,2,0.9938476,True
tr_0000830,700,0,0.98949754,True
tr_0000831,701,0,0.91758245,True
tr_0000832,702,2,0.92557085,True
tr_0000833,703,1,0.99108756,True
tr_0000834,704,0,0.99351513,True
tr_0000835,705,0,0.971674,True
tr_0000836,25080,2,0.9996838,True
tr_0000837,706,0,0.9916473,True
tr_0000838,707,2,0.8581921,True
tr_0000839,708,1,0.99036175,True
tr_0000840,709,0,0.896462,True
tr_0000841,7836,2,0.99473375,True
tr_0000842,710,0,0.9249339,True
tr_0000843,711,2,0.98074925,True
tr_0000844,712,2,0.99507564,True
tr_0000845,713,0,0.8675982,True
tr_0000846,22095,0,0.9957744,True
tr_0000847,714,0,0.9353032,True
tr_0000848,715,2,0.9480731,True
tr_0000849,716,0,0.9964417,True
tr_0000850,717,2,0.9807381,True
tr_0000851,718,0,0.99224854,True
tr_0000852,719,2,0.9995801,True
tr_0000853,720,2,0.992681,True
tr_0000854,721,2,0.9419625,True
tr_0000855,33317,0,0.9975286,True
tr_0000856,722,0,0.99297166,True
tr_0000857,723,2,0.9930109,True
tr_0000858,157,0,0.98984605,True
tr_0000859,4114,0,0.99727345,True
tr_0000860,724,2,0.9992572,True
tr_0000861,725,0,0.9840305,True
tr_0000862,726,0,0.9945762,True
tr_0000863,727,0,0.9992685,True
tr_0000864,728,0,0.8174989,True
tr_0000865,729,0,0.94495827,True
tr_0000866,730,0,0.9683429,True
tr_0000867,731,0,0.9358298,True
tr_0000868,732,0,0.98288035,True
tr_0000869,733,0,0.9958414,True
tr_0000870,734,0,0.9335849,True
tr_0000871,40931,2,0.99840975,True
tr_0000872,735,2,0.9900999,True
tr_0000873,736,0,0.98145807,True
tr_0000874,34371,2,0.9993993,True
tr_0000875,737,0,0.99969244,True
tr_0000876,738,0,0.9871363,True
tr_0000877,13958,2,0.99677604,True
tr_0000878,739,2,0.9340673,True
tr_0000879,740,2,0.9907355,True
tr_0000880,741,0,0.9941175,True
tr_0000881,742,0,0.9399963,True
tr_0000882,743,0,0.96890235,True
tr_0000883,744,2,0.99248904,True
tr_0000884,745,2,0.98646426,True
tr_0000885,746,2,0.9323847,True
tr_0000886,747,0,0.97915626,True
tr_0000887,748,2,0.9875559,True
tr_0000888,749,0,0.9654136,True
tr_0000889,750,2,0.8987351,True
tr_0000890,4747,1,0.9929874,True
tr_0000891,751,2,0.99757653,True
tr_0000892,22167,1,0.9908695,True
tr_0000893,752,2,0.9809716,True
tr_0000894,753,0,0.95586914,True
tr_0000895,754,0,0.9953102,True
tr_0000896,755,2,0.9917371,True
tr_0000897,756,2,0.99393374,True
tr_0000898,757,0,0.97521573,True
tr_0000899,758,1,0.99328417,True
tr_0000900,759,0,0.85719854,True
tr_0000901,760,0,0.96788746,True
tr_0000902,761,0,0.99640006,True
tr_0000903,762,0,0.9385305,True
tr_0000904,763,0,0.9994844,True
tr_0000905,764,0,0.9842373,True
tr_0000906,765,0,0.9782482,True
tr_0000907,766,2,0.999723,True
tr_0000908,767,2,0.96761143,True
tr_0000909,297,0,0.9970334,True
tr_0000910,768,0,0.97156954,True
tr_0000911,769,1,0.98737144,True
tr_0000912,770,0,0.9959714,True
tr_0000913,771,0,0.8938814,True
tr_0000914,772,0,0.93612045,True
tr_0000915,773,2,0.9986801,True
tr_0000916,9229,0,0.986525,True
tr_0000917,774,0,0.85407144,True
tr_0000918,775,0,0.98670864,True
tr_0000919,776,0,0.974111,True
tr_0000920,777,0,0.96246076,True
tr_0000921,778,2,0.93935746,True
tr_0000922,779,2,0.97761565,True
tr_0000923,780,0,0.9935698,True
tr_0000924,781,3,0.8730624,False
tr_0000925,782,0,0.99040985,True
tr_0000926,783,0,0.9830058,True
tr_0000927,784,0,0.9253488,True
tr_0000928,785,0,0.9952264,True
tr_0000929,786,2,0.9308058,True
tr_0000930,4114,0,0.9989243,True
tr_0000931,787,2,0.99233925,True
tr_0000932,788,0,0.98087364,True
tr_0000933,789,2,0.9955508,True
tr_0000934,790,0,0.9290392,True
tr_0000935,791,0,0.9927788,True
tr_0000936,792,2,0.98374397,True
tr_0000937,793,2,0.9525476,True
tr_0000938,794,2,0.9732364,True
tr_0000939,795,2,0.9864697,True
tr_0000940,796,0,0.9977368,True
tr_0000941,797,1,0.9705683,True
tr_0000942,798,0,0.955964,True
tr_0000943,799,2,0.9873719,True
tr_0000944,800,0,0.9654091,True
tr_0000945,98,0,0.990747,True
tr_0000946,801,2,0.9990807,True
tr_0000947,802,0,0.9877532,True
tr_0000948,803,3,0.95202017,True
tr_0000949,804,0,0.7654737,False
tr_0000950,805,0,0.72363836,True
tr_0000951,30755,0,0.9820571,True
tr_0000952,806,2,0.99889416,True
tr_0000953,807,2,0.98061633,True
tr_0000954,808,2,0.96748745,True
tr_0000955,809,0,0.99935424,True
tr_0000956,16691,0,0.9934022,True
tr_0000957,810,2,0.96044505,True
tr_0000958,25560,2,0.98692626,True
tr_0000959,811,2,0.99859625,True
tr_0000960,812,0,0.9984581,True
tr_0000961,24870,0,0.99578965,True
tr_0000962,813,0,0.9014231,True
tr_0000963,814,2,0.9988904,True
tr_0000964,815,1,0.98898834,True
tr_0000965,816,2,0.995866,True
tr_0000966,817,2,0.9791142,True
tr_0000967,12335,0,0.9983179,True
tr_0000968,818,2,0.99336386,True
tr_0000969,819,2,0.98972064,True
tr_0000970,820,0,0.97698873,True
tr_0000971,821,0,0.92393017,True
tr_0000972,13727,1,0.9936749,True
tr_0000973,822,0,0.9955032,True
tr_0000974,30053,2,0.99964905,True
tr_0000975,823,2,0.9989488,True
tr_0000976,824,2,0.85759383,True
tr_0000977,825,0,0.8605743,True
tr_0000978,826,0,0.9797399,True
tr_0000979,827,2,0.9971319,True
tr_0000980,828,2,0.9919277,True
tr_0000981,829,1,0.9771488,True
tr_0000982,830,2,0.9952623,True
tr_0000983,6854,2,0.99321693,True
tr_0000984,831,0,0.99183613,True
tr_0000985,832,2,0.99535364,True
tr_0000986,833,0,0.9840157,True
tr_0000987,834,2,0.9455576,True
tr_0000988,835,0,0.99828976,True
tr_0000989,836,0,0.95806175,True
tr_0000990,837,2,0.99715024,True
tr_0000991,838,0,0.91351974,True
tr_0000992,839,0,0.94193435,True
tr_0000993,840,0,0.9324063,True
tr_0000994,841,0,0.9732683,True
tr_0000995,842,0,0.9771022,True
tr_0000996,843,2,0.99187964,True
tr_0000997,844,0,0.98739666,True
tr_0000998,845,0,0.99757284,True
tr_0000999,846,0,0.9883845,True
tr_0001000,847,0,0.99796176,True
tr_0001001,848,0,0.9893693,True
tr_0001002,849,0,0.9600518,True
tr_0001003,850,2,0.9774065,True
tr_0001004,851,0,0.94956446,True
tr_0001005,852,2,0.97394216,True
tr_0001006,853,0,0.9964656,True
tr_0001007,854,0,0.992738,True
tr_0001008,855,0,0.9896489,True
tr_0001009,856,2,0.91404027,True
tr_0001010,857,2,0.99510944,True
tr_0001011,858,2,0.9984469,True
tr_0001012,859,0,0.98764193,True
tr_0001013,860,1,0.9878446,True
tr_0001014,6619,0,0.9971277,True
tr_0001015,861,0,0.9385873,True
tr_0001016,862,2,0.9660261,True
tr_0001017,863,0,0.9946027,True
tr_0001018,864,0,0.9924019,True
tr_0001019,288,0,0.9927737,True
tr_0001020,865,0,0.98852366,True
tr_0001021,866,2,0.9949265,True
tr_0001022,867,3,0.993279,True
tr_0001023,868,2,0.96786106,True
tr_0001024,869,2,0.97295594,True
tr_0001025,870,2,0.9985487,True
tr_0001026,871,0,0.9339404,True
tr_0001027,872,0,0.9965026,True
tr_0001028,873,2,0.99478793,True
tr_0001029,874,0,0.99063873,True
tr_0001030,875,1,0.98461944,True
tr_0001031,876,0,0.95615554,True
tr_0001032,877,0,0.9932809,True
tr_0001033,878,0,0.8869143,True
tr_0001034,879,0,0.7551664,True
tr_0001035,880,0,0.98981625,True
tr_0001036,881,0,0.8379535,False
tr_0001037,882,2,0.9935216,True
tr_0001038,883,2,0.96189636,True
tr_0001039,884,0,0.95184416,True
tr_0001040,885,0,0.9852964,True
tr_0001041,886,2,0.9946592,True
tr_0001042,887,2,0.9972124,True
tr_0001043,888,0,0.96354806,True
tr_0001044,889,0,0.92721945,False
tr_0001045,22566,0,0.995592,True
tr_0001046,890,2,0.9331173,True
tr_0001047,891,2,0.9977657,True
tr_0001048,892,0,0.9783669,True
tr_0001049,893,0,0.8355047,True
tr_0001050,894,0,0.91357636,True
tr_0001051,895,0,0.9641362,True
tr_0001052,896,2,0.9993669,True
tr_0001053,897,0,0.9936435,True
tr_0001054,898,0,0.8958092,True
tr_0001055,899,2,0.8768467,True
tr_0001056,900,0,0.92213875,True
tr_0001057,45914,0,0.9890003,True
tr_0001058,901,0,0.9466663,True
tr_0001059,902,2,0.97085184,True
tr_0001060,903,2,0.99942565,True
tr_0001061,904,1,0.98878604,True
tr_0001062,905,0,0.9920744,True
tr_0001063,684,0,0.9987487,True
tr_0001064,906,0,0.90023965,True
tr_0001065,907,0,0.9775262,True
tr_0001066,908,2,0.99863505,True
tr_0001067,909,0,0.9976177,True
tr_0001068,910,2,0.956608,True
tr_0001069,911,0,0.9690094,True
tr_0001070,912,0,0.90990216,True
tr_0001071,913,2,0.99770254,True
tr_0001072,914,0,0.9988855,True
tr_0001073,915,0,0.97921115,True
tr_0001074,916,0,0.9836585,True
tr_0001075,29603,2,0.9996155,True
tr_0001076,11293,2,0.99258965,True
tr_0001077,917,0,0.98549545,True
tr_0001078,918,2,0.99834615,True
tr_0001079,919,2,0.94305587,True
tr_0001080,920,0,0.93718934,True
tr_0001081,921,0,0.9865467,True
tr_0001082,922,0,0.98611516,True
tr_0001083,1980,2,0.9962288,True
tr_0001084,923,0,0.9990623,True
tr_0001085,924,0,0.9897383,True
tr_0001086,925,0,0.99586326,True
tr_0001087,926,0,0.78353286,True
tr_0001088,927,2,0.9892707,True
tr_0001089,928,2,0.99905,True
tr_0001090,929,0,0.8370116,True
tr_0001091,930,0,0.99762815,True
tr_0001092,931,2,0.998973,True
tr_0001093,932,0,0.9178102,True
tr_0001094,933,0,0.9459191,True
tr_0001095,934,0,0.96818674,True
tr_0001096,935,2,0.99219435,True
tr_0001097,936,0,0.99684256,True
tr_0001098,937,0,0.97453016,True
tr_0001099,938,2,0.9737821,True
tr_0001100,939,2,0.9340919,True
tr_0001101,940,2,0.9924531,True
tr_0001102,941,0,0.91666204,True
tr_0001103,942,2,0.93903995,True
tr_0001104,943,0,0.9831585,True
tr_0001105,944,2,0.9560836,True
tr_0001106,945,0,0.95812964,True
tr_0001107,946,2,0.97440183,True
tr_0001108,903,2,0.99942565,True
tr_0001109,947,0,0.9945813,True
tr_0001110,948,0,0.88264704,True
tr_0001111,949,2,0.9954105,True
tr_0001112,950,0,0.99654037,True
tr_0001113,951,0,0.9276424,True
tr_0001114,952,0,0.9022737,True
tr_0001115,953,0,0.9770397,True
tr_0001116,954,0,0.9683801,True
tr_0001117,955,2,0.9955484,True
tr_0001118,956,0,0.9781831,True
tr_0001119,957,2,0.9972834,True
tr_0001120,958,0,0.9921833,True
tr_0001121,959,0,0.98862123,True
tr_0001122,17919,2,0.9992553,True
tr_0001123,960,0,0.9089494,True
tr_0001124,961,0,0.9996711,True
tr_0001125,962,0,0.9414836,True
tr_0001126,963,0,0.99308825,True
tr_0001127,964,2,0.97243905,True
tr_0001128,965,0,0.9871925,True
tr_0001129,966,2,0.9735646,True
tr_0001130,967,2,0.99878496,True
tr_0001131,968,2,0.99840003,True
tr_0001132,969,0,0.99624413,True
tr_0001133,970,2,0.98087955,True
tr_0001134,971,1,0.9846139,True
tr_0001135,972,0,0.96620816,True
tr_0001136,973,0,0.751136,True
tr_0001137,974,0,0.8642613,True
tr_0001138,975,0,0.9977055,True
tr_0001139,976,0,0.99950534,True
tr_0001140,977,1,0.98607785,True
tr_0001141,978,0,0.99584836,True
tr_0001142,979,0,0.99687994,True
tr_0001143,980,0,0.9127346,True
tr_0001144,1525,2,0.99308306,True
tr_0001145,981,1,0.97565067,True
tr_0001146,982,0,0.9626165,True
tr_0001147,983,2,0.9989639,True
tr_0001148,984,2,0.9623427,True
tr_0001149,985,2,0.9616955,True
tr_0001150,986,0,0.9760925,True
tr_0001151,987,2,0.93109643,True
tr_0001152,988,0,0.9508116,True
tr_0001153,9988,0,0.9861214,True
tr_0001154,989,2,0.9714414,True
tr_0001155,990,0,0.93828166,True
tr_0001156,991,0,0.98651123,True
tr_0001157,992,2,0.9776157,True
tr_0001158,993,2,0.9298914,True
tr_0001159,994,0,0.9522486,True
tr_0001160,16681,0,0.99930733,True
tr_0001161,995,0,0.9854255,True
tr_0001162,996,2,0.95657456,True
tr_0001163,997,2,0.91116035,True
tr_0001164,998,0,0.97855675,True
tr_0001165,999,0,0.68849874,True
tr_0001166,1000,0,0.9877134,True
tr_0001167,1001,1,0.98910415,True
tr_0001168,1002,0,0.9259733,True
tr_0001169,1003,0,0.97978956,True
tr_0001170,16673,0,0.99481493,True
tr_0001171,1004,2,0.9871611,True
tr_0001172,1005,2,0.970058,True
tr_0001173,1006,2,0.96379113,True
tr_0001174,1007,0,0.99397504,True
tr_0001175,1008,0,0.95407355,True
tr_0001176,1009,2,0.97939193,True
tr_0001177,1010,0,0.9430876,True
tr_0001178,1011,0,0.98583966,True
tr_0001179,1012,2,0.98821205,True
tr_0001180,36849,2,0.9980323,True
tr_0001181,237,2,0.9988382,True
tr_0001182,1013,2,0.9967923,True
tr_0001183,1296,0,0.9843282,True
tr_0001184,1014,0,0.9955586,True
tr_0001185,1015,0,0.98738295,True
tr_0001186,1016,2,0.99655265,True
tr_0001187,950,0,0.99654037,True
tr_0001188,1017,2,0.98050475,True
tr_0001189,1018,2,0.9570813,True
tr_0001190,12558,2,0.9937422,True
tr_0001191,14732,0,0.99703485,True
tr_0001192,1019,0,0.95507336,True
tr_0001193,1020,0,0.9995703,True
tr_0001194,1021,0,0.9991311,True
tr_0001195,1022,0,0.93408275,True
tr_0001196,1023,0,0.9931728,True
tr_0001197,1024,0,0.9976293,True
tr_0001198,1025,1,0.9899394,True
tr_0001199,1026,0,0.995064,True
tr_0001200,1027,2,0.97792,True
tr_0001201,1028,0,0.9976037,True
tr_0001202,1029,0,0.8703384,False
tr_0001203,1030,0,0.94865954,True
tr_0001204,1031,0,0.97895676,True
tr_0001205,1032,0,0.9848658,True
tr_0001206,1033,0,0.99329555,True
tr_0001207,1034,2,0.9989495,True
tr_0001208,1035,2,0.95414126,True
tr_0001209,1036,2,0.9984596,True
tr_0001210,1037,0,0.947824,True
tr_0001211,1038,2,0.9953576,True
tr_0001212,1039,0,0.99604845,True
tr_0001213,1040,0,0.98966974,True
tr_0001214,1041,0,0.97900933,True
tr_0001215,1042,2,0.975747,True
tr_0001216,1043,0,0.8708079,True
tr_0001217,1044,2,0.9795485,True
tr_0001218,31588,0,0.99578863,True
tr_0001219,1045,2,0.99922746,True
tr_0001220,1046,2,0.988333,True
tr_0001221,1047,0,0.9544274,True
tr_0001222,7254,2,0.99908555,True
tr_0001223,1048,0,0.84039986,True
tr_0001224,1049,0,0.9925419,True
tr_0001225,11318,2,0.99926996,True
tr_0001226,1050,0,0.98519474,False
tr_0001227,1051,0,0.99976635,True
tr_0001228,1052,0,0.9750477,True
tr_0001229,1053,1,0.98829657,True
tr_0001230,27026,2,0.9961689,True
tr_0001231,16936,0,0.98316693,True
tr_0001232,1054,2,0.9694664,True
tr_0001233,1055,0,0.9161046,True
tr_0001234,1056,0,0.94733346,True
tr_0001235,12616,0,0.9997941,True
tr_0001236,1057,2,0.9436833,True
tr_0001237,13408,0,0.9954906,True
tr_0001238,1058,0,0.9877369,True
tr_0001239,1059,2,0.9946027,True
tr_0001240,1060,2,0.9370255,True
tr_0001241,1061,0,0.9975564,True
tr_0001242,1062,2,0.9725345,False
tr_0001243,1063,0,0.9954816,True
tr_0001244,1064,0,0.9993961,True
tr_0001245,1065,2,0.99386114,True
tr_0001246,1066,2,0.99261844,True
tr_0001247,10865,2,0.99835026,True
tr_0001248,1067,0,0.9993455,True
tr_0001249,4476,1,0.99027914,True
tr_0001250,1068,2,0.98969424,True
tr_0001251,1069,0,0.9920809,True
tr_0001252,39192,2,0.9831621,True
tr_0001253,1070,0,0.9985159,True
tr_0001254,1071,0,0.91402274,True
tr_0001255,1072,0,0.8776762,True
tr_0001256,1073,2,0.98206216,True
tr_0001257,1074,0,0.623156,False
tr_0001258,6843,0,0.9869039,True
tr_0001259,1075,2,0.9935079,True
tr_0001260,19142,0,0.99372643,True
tr_0001261,1076,0,0.7478098,True
tr_0001262,1077,2,0.99300593,True
tr_0001263,1078,0,0.9489453,True
tr_0001264,1079,0,0.98076683,True
tr_0001265,1080,2,0.9976695,True
tr_0001266,1081,1,0.8610466,True
tr_0001267,1082,0,0.99528867,True
tr_0001268,1083,2,0.99871,True
tr_0001269,1084,1,0.89787227,True
tr_0001270,1085,0,0.98873353,True
tr_0001271,1086,0,0.97037506,True
tr_0001272,1087,0,0.9560679,True
tr_0001273,4955,2,0.99805164,True
tr_0001274,1088,2,0.9935892,True
tr_0001275,1089,0,0.879685,True
tr_0001276,1090,0,0.7301779,True
tr_0001277,1091,0,0.98328257,True
tr_0001278,6854,2,0.99478686,True
tr_0001279,1092,0,0.9702227,True
tr_0001280,308,0,0.99485934,True
tr_0001281,1093,0,0.9816554,True
tr_0001282,1094,1,0.90260535,True
tr_0001283,1095,0,0.99739605,True
tr_0001284,1096,2,0.90577054,True
tr_0001285,1097,0,0.99711996,True
tr_0001286,1098,2,0.99914145,True
tr_0001287,1099,0,0.99106014,True
tr_0001288,1100,2,0.9758651,True
tr_0001289,1101,0,0.9875806,True
tr_0001290,1102,1,0.9943669,True
tr_0001291,41127,0,0.99931175,True
tr_0001292,1103,0,0.92563623,True
tr_0001293,1104,0,0.9836058,True
tr_0001294,1105,0,0.98586917,True
tr_0001295,1106,2,0.9987354,True
tr_0001296,1107,0,0.998727,True
tr_0001297,1108,0,0.99478275,True
tr_0001298,1109,2,0.9925783,True
tr_0001299,1110,2,0.99866796,True
tr_0001300,1111,0,0.9975467,True
tr_0001301,1112,0,0.9974423,True
tr_0001302,2704,0,0.9905583,True
tr_0001303,1113,0,0.9233142,True
tr_0001304,1114,0,0.84663695,True
tr_0001305,1115,0,0.9988753,True
tr_0001306,8075,2,0.988867,True
tr_0001307,1116,2,0.997898,True
tr_0001308,1117,0,0.9960964,True
tr_0001309,1118,0,0.98738694,True
tr_0001310,1119,2,0.9992123,True
tr_0001311,12233,1,0.99018437,True
tr_0001312,1120,0,0.98674816,True
tr_0001313,1121,2,0.99700326,True
tr_0001314,13911,0,0.99528784,True
tr_0001315,1122,0,0.9942047,True
tr_0001316,1123,0,0.843337,True
tr_0001317,1124,0,0.8813464,True
tr_0001318,1125,0,0.9129065,True
tr_0001319,1126,0,0.9718627,True
tr_0001320,1127,2,0.9982677,True
tr_0001321,1128,0,0.9467261,True
tr_0001322,1129,1,0.97405285,True
tr_0001323,1130,0,0.97543794,True
tr_0001324,1131,2,0.7218066,True
tr_0001325,1132,2,0.9958258,True
tr_0001326,1133,2,0.9698698,True
tr_0001327,1134,2,0.9975252,True
tr_0001328,1135,2,0.9825334,True
tr_0001329,1136,0,0.9372957,True
tr_0001330,1137,0,0.97831434,True
tr_0001331,1138,0,0.9910443,True
tr_0001332,1139,0,0.99770236,True
tr_0001333,1140,0,0.9681871,True
tr_0001334,1141,0,0.9453065,True
tr_0001335,1142,1,0.9852969,True
tr_0001336,1143,0,0.9988617,True
tr_0001337,1144,0,0.96550316,True
tr_0001338,1145,0,0.9659609,True
tr_0001339,1146,0,0.94825345,False
tr_0001340,8990,2,0.99907,True
tr_0001341,28329,1,0.98522973,True
tr_0001342,1147,2,0.9827357,True
tr_0001343,1148,0,0.9847763,True
tr_0001344,1149,2,0.9890447,True
tr_0001345,1150,0,0.96157,True
tr_0001346,1151,0,0.9742299,True
tr_0001347,9369,2,0.9958274,True
tr_0001348,1152,2,0.99962497,True
tr_0001349,1153,0,0.98372066,True
tr_0001350,2332,2,0.9966423,True
tr_0001351,1154,2,0.9663504,True
tr_0001352,39545,2,0.9944868,True
tr_0001353,1155,1,0.98710215,True
tr_0001354,1156,0,0.9882959,True
tr_0001355,1157,0,0.9886565,True
tr_0001356,1158,2,0.9407936,True
tr_0001357,1159,2,0.99152625,True
tr_0001358,1160,2,0.9991602,True
tr_0001359,1161,2,0.9880646,True
tr_0001360,1162,0,0.9692062,True
tr_0001361,1163,0,0.99912333,True
tr_0001362,1164,0,0.96332836,True
tr_0001363,1165,2,0.9943435,True
tr_0001364,1166,2,0.986505,True
tr_0001365,1167,2,0.9982082,True
tr_0001366,1168,2,0.9978786,True
tr_0001367,15323,0,0.99726456,True
tr_0001368,1169,2,0.99215925,True
tr_0001369,1170,0,0.97225416,True
tr_0001370,1171,0,0.98173684,True
tr_0001371,339,1,0.9913576,True
tr_0001372,1172,0,0.99112856,True
tr_0001373,1173,0,0.94556797,True
tr_0001374,1174,0,0.99330825,True
tr_0001375,17256,2,0.99918455,True
tr_0001376,1175,0,0.6795778,True
tr_0001377,1176,1,0.98851097,True
